G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Bayesian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),sample,region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set
-5.609014300246646,149.98901529619758,-77.5159735537751,757.9999999988491,157.6314118417246,6078.9990340332315,-584.1915220130475,0.04537150692683696,-0.003854999585352001,72.7414145684616,EE88137.sortByCoord,colon_cluster507_hg38,yes,1.59,"(-358.2173159815829, 118.66350014151612)",N/A,0.4,"(-0.03146166791221886, 0.0961701496130678)",N/A
-5.322722717046839,149.0000000000725,17.03139052512543,757.9999999982577,76.84658764895224,6078.984998760275,-604.0820497571679,0.0002444585049218816,-0.006566010848911356,87.79062544759077,EE88137.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,-0.61,"(-96.61729336817203, 437.4327918714623)",N/A,0.9,"(-0.12614825311203842, 0.04754041623417212)",N/A
1.0421186132016864,149.9999999999963,50.467683097214206,757.9999999991768,-355.88931010722916,6078.988189007679,-499.5060946039834,-0.0059774903436117,0.007163602078905797,-303.3610893927835,EE88137.sortByCoord,panc_adenoca_cluster1261_hg38,yes,-0.36,"(-642.6545705277002, 190.1018313897916)",N/A,0.26,"(-0.16045322481214283, 0.1128207699788697)",N/A
2.1783962411163227,149.99999999997783,-1.5797879544243851,757.9999999491419,-11.488442220057705,6078.004427571171,-725.837156440412,-0.0042081717705703976,-0.0036296372918158976,-10.55068461513616,EE87999.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,0.36,"(-288.9609746227431, 180.84507132172865)",N/A,-0.34,"(-0.07203989172404598, 0.09238919948095962)",N/A
11.733290411228895,149.99999999454315,17.547882712052903,757.999999999083,-30.48939573146659,6078.017636856544,-828.6783031980102,-0.038440419756728184,-0.00013410676770207467,0.825574540871494,EE87999.sortByCoord,hepatocyte_all_hg38,yes,-0.12,"(-131.89710413022425, 151.44781350163484)",N/A,-0.72,"(-0.06591934692441812, 0.020705109367181347)",N/A
25.066287442651745,149.00000000009774,10.885641708203517,757.0000000175592,-148.0940883208203,6078.017826180602,-777.7612279039404,-0.06313045233856453,0.0035279534242836533,-107.93687615159372,EE87999.sortByCoord,panc_epithel_cluster1974_hg38,yes,-0.92,"(-200.2123032501991, 144.67266493885407)",N/A,-0.55,"(-0.09904946836923603, 0.0007154169435081709)",N/A
10.365455101716027,149.00000000007512,-0.6603761270368541,757.9999994894001,408.4468953916014,6078.032176719048,-630.329025445775,-0.054214710527739324,-0.009660870733977872,419.3287248838653,EE87999.sortByCoord,SAEC_hg38,yes,1.02,"(-129.24715049268673, 594.0845756974345)",N/A,-0.43,"(-0.13486348604650814, 0.07168146623875854)",N/A
16.13366720070678,149.00000000001782,3.2933506268496644,757.9999999960994,235.88457129139374,6078.999997350148,-664.4983156404883,-0.06041088380269837,-0.007957846390447429,257.6205301550516,EE87999.sortByCoord,mammary_epithel_cluster2438_hg38,yes,0.73,"(-147.4401575635661, 444.2855409094401)",N/A,-0.24,"(-0.1551046038768317, 0.060045326809148626)",N/A
-2.9899899079227508,149.0000000018949,-219.39696958173656,757.9999999007889,-820.2865791933085,6078.0167241168165,-616.3169131296647,0.17731730080064514,0.02412818276640022,-1044.2651057858457,EE87999.sortByCoord,hematopoietic_all_hg38,yes,0.65,"(-1762.1647206147018, -683.1746616706939)",N/A,-0.41,"(0.0833171034483827, 0.32146001505947525)",N/A
17.82945100738425,149.41415310242382,10.250417294640641,757.9999999978494,-48.395039733172034,6078.962916766179,-765.9025487041882,-0.04982429214991001,7.960902146124373e-05,-17.368707073159612,EE87999.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,0.08,"(-180.15764378937976, 133.1408038638332)",N/A,-0.8,"(-0.07960968375498778, 0.02114239769897886)",N/A
1.2690456339103648,149.00000000000887,7.494644863403156,757.000000001966,137.9168798032693,6078.908797066993,-652.6311349314498,-0.016398646738786552,-0.005415667683923798,146.7980848528502,EE87999.sortByCoord,prostate_cluster2483_hg38,yes,0.45,"(-250.56857586467265, 395.55803759116014)",N/A,0.19,"(-0.123612282510788, 0.07196721937166428)",N/A
26.430955919644994,149.00000000027867,-25.742620866571997,757.0000000016909,-14.805937669850767,6078.112624617176,-629.6537653764303,-0.05622968781611819,-0.00795575417101383,-10.182200924105477,EE87999.sortByCoord,A549_hg38,yes,-0.56,"(-255.040069906391, 428.5674280284202)",N/A,-1.2,"(-0.10053282245571228, 0.12586205409550769)",N/A
11.338760531535128,149.0000000000023,4.259825969527802,757.0000000008661,56.53720541582366,6078.880578558204,-833.8586462426542,-0.03631448316559404,-0.002412028275585863,73.89649142499441,EE87999.sortByCoord,HeLa_cluster1777_hg38,yes,0.32,"(-93.80412643044176, 194.98261619365513)",N/A,0.14,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-3.4864934001346457,149.99999999974278,-28.351517891220237,757.0000000009667,-244.09007079243958,6078.991536010355,-716.09313822977,0.040232856240063085,0.0049163906055029365,-276.4681388161297,EE87999.sortByCoord,colon_cluster507_hg38,yes,-1.29,"(-358.2173159815829, 118.66350014151612)",N/A,0.24,"(-0.03146166791221886, 0.0961701496130678)",N/A
9.148667636162926,149.00000000101073,23.516166906930447,757.0000000009732,196.760319178711,6078.962737769914,-695.7653782210878,-0.049801092394588437,-0.007435159225830218,230.86618141696263,EE87999.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,0.45,"(-96.61729336817203, 437.4327918714623)",N/A,-0.24,"(-0.12614825311203842, 0.04754041623417212)",N/A
11.915640100887892,149.0000000000099,40.46043806220966,757.0000000102827,-486.7406409200383,6078.999977093937,-581.4545548723897,-0.0212835485313774,0.011633655207508416,-431.5823129190419,EE87999.sortByCoord,panc_adenoca_cluster1261_hg38,yes,-0.97,"(-642.6545705277002, 190.1018313897916)",N/A,0.04,"(-0.16045322481214283, 0.1128207699788697)",N/A
-8.586128610237228,149.00000000000125,-2.069322244898573,757.9999999082373,-53.14509083381088,6078.0007031975365,-686.5504505559833,0.027566452130444563,-0.00266747665683082,-65.11180952933043,EE88157.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-0.09,"(-288.9609746227431, 180.84507132172865)",N/A,0.42,"(-0.07203989172404598, 0.09238919948095962)",N/A
11.970321933147929,149.96822917673128,14.040351891493964,757.9999979738333,4.2167608146240845,6078.110042452578,-815.851500339514,-0.03950953229490314,-0.0006619890409024719,32.22820845427595,EE88157.sortByCoord,hepatocyte_all_hg38,yes,0.31,"(-131.89710413022425, 151.44781350163484)",N/A,-0.77,"(-0.06591934692441812, 0.020705109367181347)",N/A
26.239442468219035,149.99999999995939,-4.603728832957816,757.9999999056957,-112.33526188761208,6078.009273612157,-774.4707914380548,-0.059990489451611374,0.0030414903019642305,-86.51011534439975,EE88157.sortByCoord,panc_epithel_cluster1974_hg38,yes,-0.67,"(-200.2123032501991, 144.67266493885407)",N/A,-0.43,"(-0.09904946836923603, 0.0007154169435081709)",N/A
19.29439997742519,149.0000000011321,-9.412044548707437,757.0000003342451,265.91106372396166,6078.0332724585205,-624.4953562224158,-0.0641534298796068,-0.004362451688362815,278.44976752704065,EE88157.sortByCoord,SAEC_hg38,yes,0.25,"(-129.24715049268673, 594.0845756974345)",N/A,-0.62,"(-0.13486348604650814, 0.07168146623875854)",N/A
27.01001697956836,149.9999999991667,-5.208078001454559,757.9999999927918,220.12280404193504,6078.984250089011,-647.7464152429036,-0.08354107986185899,-0.008512758930016306,245.86462499102367,EE88157.sortByCoord,mammary_epithel_cluster2438_hg38,yes,0.65,"(-147.4401575635661, 444.2855409094401)",N/A,-0.66,"(-0.1551046038768317, 0.060045326809148626)",N/A
-3.4941200967601924,149.00660896922247,-289.4716614382416,757.9999998935543,-1043.2699030410058,6078.0000001018225,-627.558979978855,0.2301837521568612,0.030305895012490907,-1338.3074396692448,EE88157.sortByCoord,hematopoietic_all_hg38,yes,-0.42,"(-1762.1647206147018, -683.1746616706939)",N/A,0.46,"(0.0833171034483827, 0.32146001505947525)",N/A
20.058109852581023,149.99998278212956,-4.499051226823816,757.999940167029,34.445945681496376,6078.9999276035305,-810.4004557867427,-0.05323953096141915,-0.0018578956315830856,53.066618773244954,EE88157.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,0.96,"(-180.15764378937976, 133.1408038638332)",N/A,-0.94,"(-0.07960968375498778, 0.02114239769897886)",N/A
17.98982054173683,149.9999999999952,33.849658750065835,757.9999999996907,98.1080941154936,6078.000000968273,-647.5645572304754,-0.07210091697034526,-0.00599272111849385,152.96871678303262,EE88157.sortByCoord,prostate_cluster2483_hg38,yes,0.49,"(-250.56857586467265, 395.55803759116014)",N/A,-0.93,"(-0.123612282510788, 0.07196721937166428)",N/A
-3.6165857103356456,149.99999999999756,-18.283829211148607,757.0000000048124,217.18894807127705,6078.988221856955,-633.4023017782655,0.005001049033107873,-0.013238844935220522,194.31487746731568,EE88157.sortByCoord,A549_hg38,yes,0.62,"(-255.040069906391, 428.5674280284202)",N/A,-0.13,"(-0.10053282245571228, 0.12586205409550769)",N/A
17.97474821496024,149.96277095196697,-8.727853537278571,757.9999999956807,74.15303027480907,6078.958200269914,-808.2191519614872,-0.04809065801503247,-0.002949741465177273,86.0532496384877,EE88157.sortByCoord,HeLa_cluster1777_hg38,yes,0.48,"(-93.80412643044176, 194.98261619365513)",N/A,-0.42,"(-0.08070902952822549, 0.0023044742962305895)",N/A
2.342012330025608,149.00000000000074,-7.590782487472116,757.9999999951452,-9.013997997666923,6078.0011551672715,-696.5039390187312,-0.0016839057729311456,-0.001212590469606524,-13.954425509089987,EE88157.sortByCoord,colon_cluster507_hg38,yes,0.87,"(-358.2173159815829, 118.66350014151612)",N/A,-1.05,"(-0.03146166791221886, 0.0961701496130678)",N/A
20.268217080850352,149.0000000000543,16.02092965618166,757.999999918197,194.83429909755586,6078.999999019972,-659.4905904434862,-0.07548565988235162,-0.008772964137716196,234.24593001254416,EE88157.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,0.47,"(-96.61729336817203, 437.4327918714623)",N/A,-0.82,"(-0.12614825311203842, 0.04754041623417212)",N/A
-3.4539944201743196,149.00000000000895,15.659625548768778,757.9999999995715,-61.87459572224786,6078.0131604506405,-607.0635210893332,0.005067406339877389,-0.0009550980827187764,-50.00025795299396,EE88157.sortByCoord,panc_adenoca_cluster1261_hg38,yes,0.83,"(-642.6545705277002, 190.1018313897916)",N/A,0.42,"(-0.16045322481214283, 0.1128207699788697)",N/A
-9.058926195483807,149.0000000000374,33.12266861997865,757.000000001426,-192.47317844564185,6078.0000519461755,-610.947998732289,0.019432549332497717,-0.001048855320724108,-169.317280088351,EE87978.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-0.97,"(-288.9609746227431, 180.84507132172865)",N/A,0.22,"(-0.07203989172404598, 0.09238919948095962)",N/A
11.855332974199117,149.00000000002683,-1.8086717770075345,757.0000004104138,6.671315755561314,6078.974231118112,-745.0837989523068,-0.03122687803425812,-0.0005643086505516535,18.55975152180549,EE87978.sortByCoord,hepatocyte_all_hg38,yes,0.12,"(-131.89710413022425, 151.44781350163484)",N/A,-0.39,"(-0.06591934692441812, 0.020705109367181347)",N/A
18.9297055307836,149.00000000013765,-4.760813971834311,757.0000000191193,-57.6873302110981,6078.027269578492,-662.3152211571021,-0.04438824407512314,0.001567284160253832,-40.52195947190697,EE87978.sortByCoord,panc_epithel_cluster1974_hg38,yes,-0.15,"(-200.2123032501991, 144.67266493885407)",N/A,0.19,"(-0.09904946836923603, 0.0007154169435081709)",N/A
26.40199999392642,149.0000000001371,-103.07990295852926,757.0000000630517,449.62481403216464,6078.457917253821,-536.2339699516667,-0.045876721423798485,-0.005968506182688856,375.6538375531562,EE87978.sortByCoord,SAEC_hg38,yes,0.78,"(-129.24715049268673, 594.0845756974345)",N/A,-0.27,"(-0.13486348604650814, 0.07168146623875854)",N/A
6.769192077814583,149.0000000000576,-75.9497863719187,757.0000000130728,20.359427525349624,6078.001425214114,-540.3441507487902,0.020565259470286926,-0.0023995647628949988,-48.480707461861535,EE87978.sortByCoord,mammary_epithel_cluster2438_hg38,yes,-1.31,"(-147.4401575635661, 444.2855409094401)",N/A,1.25,"(-0.1551046038768317, 0.060045326809148626)",N/A
14.059063493179725,149.99999999977962,-269.0890962625229,757.9999998846753,-943.1398984425715,6078.999968328206,-547.2832344682591,0.16612712573688218,0.03187634124199245,-1197.4107131253575,EE87978.sortByCoord,hematopoietic_all_hg38,yes,0.09,"(-1762.1647206147018, -683.1746616706939)",N/A,-0.6,"(0.0833171034483827, 0.32146001505947525)",N/A
9.760339245912526,149.99999999986724,23.266187472498892,757.0000000074367,-40.8736652262716,6078.001404731025,-683.3701663249499,-0.035537301865999474,-0.0005667864758398,-6.0590019320137705,EE87978.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,0.22,"(-180.15764378937976, 133.1408038638332)",N/A,-0.25,"(-0.07960968375498778, 0.02114239769897886)",N/A
8.042412491373044,149.00000000000256,24.13354165878757,757.0000000198962,86.36702362740265,6078.9691305036085,-570.0936338348426,-0.03991973773216858,-0.0035822734213875065,119.93614243304552,EE87978.sortByCoord,prostate_cluster2483_hg38,yes,0.29,"(-250.56857586467265, 395.55803759116014)",N/A,-0.28,"(-0.123612282510788, 0.07196721937166428)",N/A
18.526086744357933,149.9999999999919,-72.7043706511983,757.9999999887808,255.34689585885886,6078.963160971966,-527.8688138409599,-0.027764866756983756,-0.01620436996181749,203.1199593111108,EE87978.sortByCoord,A549_hg38,yes,0.67,"(-255.040069906391, 428.5674280284202)",N/A,-0.7,"(-0.10053282245571228, 0.12586205409550769)",N/A
8.542338229958501,149.00000000951275,11.135914773569212,757.0000000022252,-54.71655095773369,6078.045963364763,-710.4980273543516,-0.02514907949442781,-0.0004661562692124613,-33.531893045236615,EE87978.sortByCoord,HeLa_cluster1777_hg38,yes,-1.15,"(-93.80412643044176, 194.98261619365513)",N/A,0.67,"(-0.08070902952822549, 0.0023044742962305895)",N/A
10.734707867823843,149.0001490175465,-123.45852687050905,757.9999999929379,-31.30265873973681,6078.15198551414,-564.9560834765666,0.038290133984417135,0.0013617103653247385,-143.4404497554211,EE87978.sortByCoord,colon_cluster507_hg38,yes,-0.2,"(-358.2173159815829, 118.66350014151612)",N/A,0.18,"(-0.03146166791221886, 0.0961701496130678)",N/A
14.498777185956175,149.9999999999789,6.865218400567116,757.0181394878932,154.06051476123454,6078.999972500783,-597.2434980665257,-0.052289505620202105,-0.008487476642735324,177.58969568630403,EE87978.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,0.05,"(-96.61729336817203, 437.4327918714623)",N/A,-0.29,"(-0.12614825311203842, 0.04754041623417212)",N/A
-0.4730395507303723,149.58642803452096,68.97023009363697,757.0000000382761,-57.35954039264658,6078.000054132329,-508.25722225756135,-0.0313211163990197,-0.0020791642543050285,11.763679742602925,EE87978.sortByCoord,panc_adenoca_cluster1261_hg38,yes,1.13,"(-642.6545705277002, 190.1018313897916)",N/A,-0.11,"(-0.16045322481214283, 0.1128207699788697)",N/A
-27.738765900854762,149.9999999997687,26.10936903100159,757.9999999999862,60.28748378893588,6078.041784985903,-606.0807088660989,0.05607578006603946,-0.005704430884739123,54.48888563649074,EE88070.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,0.91,"(-288.9609746227431, 180.84507132172865)",N/A,1.1,"(-0.07203989172404598, 0.09238919948095962)",N/A
1.4459826999466563,149.999999999843,7.985099931579666,757.9999999933908,9.832991531735589,6078.045502679668,-728.2318434480327,-0.008693792768836726,-0.00047861779033026204,19.553689009561253,EE88070.sortByCoord,hepatocyte_all_hg38,yes,0.14,"(-131.89710413022425, 151.44781350163484)",N/A,0.63,"(-0.06591934692441812, 0.020705109367181347)",N/A
10.28235964215931,149.99953903315847,19.261802267681283,757.0000000436631,-98.40216747450494,6078.010458122442,-672.1279802400188,-0.031039437277142694,0.001968221430752526,-66.96211019235712,EE88070.sortByCoord,panc_epithel_cluster1974_hg38,yes,-0.45,"(-200.2123032501991, 144.67266493885407)",N/A,0.72,"(-0.09904946836923603, 0.0007154169435081709)",N/A
-28.057893532997326,149.9998614316188,56.06109401388132,757.9999713133908,59.49783775195569,6078.0099611139585,-531.3322418795217,0.041212548396009234,-0.006147017028578884,83.55848629058697,EE88070.sortByCoord,SAEC_hg38,yes,-0.81,"(-129.24715049268673, 594.0845756974345)",N/A,1.39,"(-0.13486348604650814, 0.07168146623875854)",N/A
25.67474763704349,149.99999999999991,-41.48493736534707,757.9999998715849,195.37017715214375,6078.999999603578,-554.2715120404865,-0.059272474896893974,-0.008433543754211544,182.98395634953687,EE88070.sortByCoord,mammary_epithel_cluster2438_hg38,yes,0.23,"(-147.4401575635661, 444.2855409094401)",N/A,-0.21,"(-0.1551046038768317, 0.060045326809148626)",N/A
-10.259053642586407,149.0000000015941,-90.29923792821327,757.9999996942163,-916.0137054711453,6078.972019000727,-534.8557558301824,0.1351084393216591,0.021930267635139715,-1018.011577158416,EE88070.sortByCoord,hematopoietic_all_hg38,yes,0.75,"(-1762.1647206147018, -683.1746616706939)",N/A,-1.11,"(0.0833171034483827, 0.32146001505947525)",N/A
14.12974364799509,149.00000000004212,32.40540745923922,757.9999999999683,72.43908821218666,6078.99063142119,-681.6565904034439,-0.059641073354900015,-0.003507625830234401,121.41541729098962,EE88070.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,1.82,"(-180.15764378937976, 133.1408038638332)",N/A,-1.19,"(-0.07960968375498778, 0.02114239769897886)",N/A
-22.99217310438604,149.00000000002618,18.35831604163964,757.9999999693279,247.0767251057148,6078.095197712558,-557.4768840330406,0.03568144626685238,-0.007627256048863576,238.72494913644474,EE88070.sortByCoord,prostate_cluster2483_hg38,yes,1.01,"(-250.56857586467265, 395.55803759116014)",N/A,1.24,"(-0.123612282510788, 0.07196721937166428)",N/A
-4.11691501449611,149.9999101782435,12.845023655929305,757.9999987694438,-29.13742369229136,6078.035726883644,-542.7190114513012,0.006101448747780367,-0.006676583847835665,-20.903791409387004,EE88070.sortByCoord,A549_hg38,yes,-0.62,"(-255.040069906391, 428.5674280284202)",N/A,-0.11,"(-0.10053282245571228, 0.12586205409550769)",N/A
7.0148081316188975,149.0000000107141,43.008112251989175,757.0000000078006,-80.45172616024135,6078.999996452253,-728.4262048445912,-0.03616761718663655,-0.00020897529491427488,-28.83974367048685,EE88070.sortByCoord,HeLa_cluster1777_hg38,yes,-1.08,"(-93.80412643044176, 194.98261619365513)",N/A,0.14,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-36.309025150940144,149.99999997628098,11.038690778314939,757.9999999894692,-38.047727317107785,6078.024655703302,-586.7654722190554,0.09325560899521028,-0.002207983989223129,-68.86027737749066,EE88070.sortByCoord,colon_cluster507_hg38,yes,0.42,"(-358.2173159815829, 118.66350014151612)",N/A,1.88,"(-0.03146166791221886, 0.0961701496130678)",N/A
-3.186996098677109,149.00000000001606,36.21960133403675,757.9999999999957,154.30398018382064,6078.9930586865075,-572.5770479478247,-0.020656046479052663,-0.009343865473254468,186.99988048689391,EE88070.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,0.12,"(-96.61729336817203, 437.4327918714623)",N/A,0.42,"(-0.12614825311203842, 0.04754041623417212)",N/A
2.561717928928627,149.99816833859126,55.38715476080566,757.0004766663293,-440.7894226378353,6078.000002307986,-515.9709042757205,-0.007070381258566877,0.007805020138824128,-381.44468713600196,EE88070.sortByCoord,panc_adenoca_cluster1261_hg38,yes,-0.73,"(-642.6545705277002, 190.1018313897916)",N/A,0.24,"(-0.16045322481214283, 0.1128207699788697)",N/A
6.197892975731093,149.0000000001096,2.9742694852767557,757.9995107138177,-246.49041312532847,6078.9999991840405,-544.1913664892736,-0.001983773549964242,0.0015834969831215585,-236.0455202771409,EE88203.sortByCoord,skeletal_muscle_cluster1518_hg38,no,-1.53,"(-288.9609746227431, 180.84507132172865)",n.s.,-0.29,"(-0.07203989172404598, 0.09238919948095962)",n.s.
3.0154522210304027,149.00000000000088,1.2954298355605245,757.9999999916188,-79.02446544511659,6078.999877723058,-654.8058249273349,-0.003569480928336701,0.002297667454827171,-74.14035936522987,EE88203.sortByCoord,hepatocyte_all_hg38,no,-1.17,"(-131.89710413022425, 151.44781350163484)",n.s.,0.87,"(-0.06591934692441812, 0.020705109367181347)",n.s.
15.162315889609635,149.0000000000144,-32.30050103848928,757.9999999980122,108.30098571458015,6078.0873186881945,-608.5783759912672,-0.030704984532141332,-0.0016766719234807468,93.13150710793006,EE88203.sortByCoord,panc_epithel_cluster1974_hg38,no,1.38,"(-200.2123032501991, 144.67266493885407)",n.s.,0.73,"(-0.09904946836923603, 0.0007154169435081709)",n.s.
-26.106109185184504,149.9999999996821,-29.49948020119273,757.0000165179787,387.81041832532895,6078.9999668239025,-471.5053345780879,0.05952799818933952,-0.012477899425780356,327.41868000355544,EE88203.sortByCoord,SAEC_hg38,no,0.52,"(-129.24715049268673, 594.0845756974345)",n.s.,1.74,"(-0.13486348604650814, 0.07168146623875854)",n.s.
72.29063870582695,149.99459006288313,-279.12900976939073,757.0000000547735,607.1726751721767,6078.006436004555,-498.99859899068565,-0.08502303276405998,-0.012357698254100456,408.40959966866836,EE88203.sortByCoord,mammary_epithel_cluster2438_hg38,no,1.73,"(-147.4401575635661, 444.2855409094401)",n.s.,-0.69,"(-0.1551046038768317, 0.060045326809148626)",n.s.
-117.33445966452221,149.00000000139215,62.72025680067325,757.0000000549437,-453.4439685912162,6078.954235173041,-488.90884066432767,0.31086314771463985,0.010628745719248022,-525.4353612351458,EE88203.sortByCoord,hematopoietic_all_hg38,no,2.54,"(-1762.1647206147018, -683.1746616706939)",Significantly weaker coverage drop,1.79,"(0.0833171034483827, 0.32146001505947525)",n.s.
12.613502793660972,149.9999999999907,38.367341858065416,757.9999998097629,-180.23915802118972,6078.000000984346,-610.203149445217,-0.04190977089530702,0.0023438926644569176,-126.73252639699345,EE88203.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,no,-1.3,"(-180.15764378937976, 133.1408038638332)",n.s.,-0.5,"(-0.07960968375498778, 0.02114239769897886)",n.s.
-0.9140278784249604,150.0,19.106897391193968,757.000000000008,323.61214563919947,6078.0000574447995,-492.162906833464,-0.028879418551442125,-0.009702935343927702,341.4839714877982,EE88203.sortByCoord,prostate_cluster2483_hg38,no,1.64,"(-250.56857586467265, 395.55803759116014)",n.s.,-0.06,"(-0.123612282510788, 0.07196721937166428)",n.s.
-54.13988543125412,149.00000000001285,58.35203534858411,757.9999997477048,-285.87543327034234,6078.999926585389,-494.22146714094976,0.13300739463113814,-0.0008535457640623619,-289.32746231042177,EE88203.sortByCoord,A549_hg38,no,-2.17,"(-255.040069906391, 428.5674280284202)",Significantly stronger coverage drop,2.09,"(-0.10053282245571228, 0.12586205409550769)",Significantly stronger coverage drop
27.06678899870784,149.98387187268784,-0.16003051360135193,757.1355942706994,-47.63227424532307,6078.000017520589,-647.1159986182188,-0.06878422194528908,0.0005556123211135403,-16.436214810983678,EE88203.sortByCoord,HeLa_cluster1777_hg38,no,-0.91,"(-93.80412643044176, 194.98261619365513)",n.s.,-1.4,"(-0.08070902952822549, 0.0023044742962305895)",n.s.
-7.201767792340159,149.00000000032463,-4.53629638919285,757.0000000002726,-177.37285699639114,6078.9690469805955,-545.9134780429681,0.033313514145542775,0.0045339885040042716,-190.0908791790221,EE88203.sortByCoord,colon_cluster507_hg38,no,-0.58,"(-358.2173159815829, 118.66350014151612)",n.s.,0.03,"(-0.03146166791221886, 0.0961701496130678)",n.s.
30.097444307479087,149.99999999980062,-11.621413697112667,757.9999997801183,338.35500195751433,6078.9999813958875,-525.0478805746259,-0.09613615672939532,-0.010848969734359112,361.06625594014366,EE88203.sortByCoord,melano_SOX_clusters1863_2205_hg38,no,1.41,"(-96.61729336817203, 437.4327918714623)",n.s.,-1.29,"(-0.12614825311203842, 0.04754041623417212)",n.s.
25.67883580784911,149.99999999999824,72.66648724802832,757.0000000330533,-602.1491681798511,6078.999999996013,-473.58927115125573,-0.06707455684606123,0.007896694379914018,-498.4504175536357,EE88203.sortByCoord,panc_adenoca_cluster1261_hg38,no,-1.29,"(-642.6545705277002, 190.1018313897916)",n.s.,-0.62,"(-0.16045322481214283, 0.1128207699788697)",n.s.
8.040896379797505,149.99999999999824,40.26657330889186,757.0000000172928,-157.1312613189397,6078.977409825697,-596.0363108409058,-0.032294368781883784,-0.0008911106168201043,-107.02010756580691,EE88138.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-0.44,"(-288.9609746227431, 180.84507132172865)",N/A,-1.02,"(-0.07203989172404598, 0.09238919948095962)",N/A
13.692938131543269,149.99999999999486,7.027393599055352,757.9999999989093,15.652502452498071,6078.0011988802025,-728.7735295091264,-0.041143914115945264,-0.000857804215302813,38.56583606292948,EE88138.sortByCoord,hepatocyte_all_hg38,yes,0.4,"(-131.89710413022425, 151.44781350163484)",N/A,-0.84,"(-0.06591934692441812, 0.020705109367181347)",N/A
9.586826051751496,149.99999999999127,12.9642482014257,757.000000005389,-118.54043130042356,6078.029190792072,-693.3717680131374,-0.02454887198625565,0.002073541195575998,-94.23851088253721,EE88138.sortByCoord,panc_epithel_cluster1974_hg38,yes,-0.76,"(-200.2123032501991, 144.67266493885407)",N/A,0.97,"(-0.09904946836923603, 0.0007154169435081709)",N/A
11.815029985803418,149.0000000001683,59.901132915502885,757.9999999148565,274.0549600434731,6078.927850151951,-521.1618438874829,-0.08114626947481116,-0.00706423899320387,347.88013879226816,EE88138.sortByCoord,SAEC_hg38,yes,0.63,"(-129.24715049268673, 594.0845756974345)",N/A,-0.94,"(-0.13486348604650814, 0.07168146623875854)",N/A
34.02101325341045,149.000000000656,-68.34893465756146,757.0000000579068,231.7552444161301,6078.9576808943075,-583.5350408075401,-0.07027923508591095,-0.006822348476348127,201.8921757859648,EE88138.sortByCoord,mammary_epithel_cluster2438_hg38,yes,0.36,"(-147.4401575635661, 444.2855409094401)",N/A,-0.42,"(-0.1551046038768317, 0.060045326809148626)",N/A
-0.14475130179156462,149.99999999987082,-228.44618203503487,757.0000000345898,-961.8276938007623,6078.993700055391,-565.3040995569303,0.18389837830260866,0.026098473978894192,-1191.4968682778992,EE88138.sortByCoord,hematopoietic_all_hg38,yes,0.11,"(-1762.1647206147018, -683.1746616706939)",N/A,-0.31,"(0.0833171034483827, 0.32146001505947525)",N/A
6.470803441569396,149.00000000001802,-12.74281982245384,757.0000000005194,28.319373111660624,6078.013753814884,-687.9621304225025,-0.01246862613924361,-0.0007578432684238762,22.916302426566077,EE88138.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,0.58,"(-180.15764378937976, 133.1408038638332)",N/A,0.66,"(-0.07960968375498778, 0.02114239769897886)",N/A
-1.1733510040366375,149.99999999998994,107.33830671171991,757.0000000229434,-53.67731860309516,6078.999989946264,-593.0895513059203,-0.049924449218351735,-0.0037908478312096033,53.35480408923864,EE88138.sortByCoord,prostate_cluster2483_hg38,yes,-0.12,"(-250.56857586467265, 395.55803759116014)",N/A,-0.49,"(-0.123612282510788, 0.07196721937166428)",N/A
-11.214655648757363,149.10910051239438,-15.284644049330895,757.9999999975983,60.90901363629657,6078.8984220533375,-535.4013807917826,0.034052026076279635,-0.010791353550845293,32.43918662678341,EE88138.sortByCoord,A549_hg38,yes,-0.31,"(-255.040069906391, 428.5674280284202)",N/A,0.37,"(-0.10053282245571228, 0.12586205409550769)",N/A
